index,type,start,duration
1587,"j",14179129,796
1587,"x",14180915,2993
1588,"e",14185495,589
1588,"j",14186704,936
1588,"x",14188646,2514
1589,"e",14192696,420
1589,"j",14194000,541
1589,"x",14195526,3089
1590,"e",14200151,642
1590,"j",14201470,661
1590,"x",14203116,4250
1591,"e",14208964,492
1591,"j",14210064,672
1591,"x",14211717,2570
1592,"e",14215811,617
1592,"j",14217055,404
1592,"x",14218432,2736
1593,"e",14222734,747
1593,"j",14224272,828
1593,"x",14226068,3268
1594,"e",14230826,621
1594,"j",14232064,474
1594,"x",14233482,4184
1595,"e",14239168,954
1595,"j",14240759,1427
1595,"x",14243167,5398
1596,"e",14250041,617
1596,"j",14251333,2052
1596,"x",14254342,4525
1597,"e",14260437,627
1597,"j",14261756,1927
1597,"x",14264651,3423
1598,"e",14269547,698
1598,"j",14270910,709
1598,"x",14272605,3110
1599,"e",14277263,542
1599,"j",14278434,709
1599,"x",14280105,4151
1600,"e",14285720,656
1600,"j",14287054,729
1600,"x",14288753,3619
1601,"e",14302841,625
1601,"j",14304212,1373
1601,"x",14306530,3727
1602,"e",14311770,449
1602,"j",14312943,561
1602,"x",14314434,3960
1603,"e",14319924,497
1603,"j",14321169,734
1603,"x",14322870,3992
1604,"e",14328469,420
1604,"j",14329609,2047
1604,"x",14332636,2605
1605,"e",14336799,552
1605,"j",14338065,829
1605,"x",14339883,3558
1606,"e",14344947,622
1606,"j",14346277,789
1606,"x",14348021,3592
1607,"e",14353104,444
1607,"j",14354346,775
1607,"x",14356108,2897
1608,"e",14360554,619
1608,"j",14361920,542
1608,"x",14363428,3947
1609,"e",14368936,425
1609,"j",14370120,1012
1609,"x",14372143,2590
1610,"e",14376379,370
1610,"j",14377503,198
1610,"x",14378658,2674
1611,"e",14382830,324
1611,"j",14383966,2223
1611,"x",14387145,3252
1612,"e",14391920,520
1612,"j",14393156,640
1612,"x",14394753,3516
1613,"e",14399793,355
1613,"j",14400927,1513
1613,"x",14403389,2307
1614,"e",14407214,472
1614,"j",14408443,702
1614,"x",14410097,3119
1615,"e",14414806,556
1615,"j",14416072,735
1615,"x",14417765,3282
1616,"e",14422586,399
1616,"j",14423672,825
1616,"x",14425502,2952
1617,"e",14429962,450
1617,"j",14431120,1564
1617,"x",14433658,2212
1618,"e",14437509,396
1618,"j",14438587,776
1618,"x",14440319,3057
1619,"e",14444988,804
1619,"j",14446428,807
1619,"x",14448190,3108
1620,"e",14452805,549
1620,"j",14454078,824
1620,"x",14455875,3380
1621,"e",14460872,728
1621,"j",14462297,927
1621,"x",14464174,3691
1622,"e",14469378,367
1622,"j",14470466,540
1622,"x",14471957,3332
1623,"e",14476842,339
1623,"j",14477886,719
1623,"x",14479575,2426
1624,"e",14483562,578
1624,"j",14484821,305
1624,"x",14486093,3176
1625,"e",14490798,480
1625,"j",14491983,1592
1625,"x",14494534,4602
1626,"e",14500635,252
1626,"j",14501598,232
1626,"x",14502803,2410
1627,"e",14506701,630
1627,"j",14507998,506
1627,"x",14509511,2292
1628,"e",14513317,546
1628,"j",14514514,1096
1628,"x",14516563,2831
1629,"e",14520895,236
1629,"j",14521846,389
1629,"x",14523203,3849
1630,"e",14528577,580
1630,"j",14529849,784
1630,"x",14531633,4075
1631,"e",14537275,472
1631,"j",14538456,359
1631,"x",14539770,2606
1632,"e",14543921,493
1632,"j",14545226,1061
1632,"x",14547244,3786
1633,"e",14552547,617
1633,"j",14553853,771
1633,"x",14555583,3391
1634,"e",14560512,448
1634,"j",14561661,804
1634,"x",14563507,2933
1635,"e",14567956,682
1635,"j",14569313,560
1635,"x",14570874,4091
1636,"e",14576686,428
1636,"j",14577746,958
1636,"x",14579700,2660
1637,"e",14583883,384
1637,"j",14585001,727
1637,"x",14586683,2722
1638,"e",14591080,418
1638,"j",14592173,1831
1638,"x",14594960,3905
1639,"e",14600365,538
1639,"j",14601569,834
1639,"x",14603360,2932
1640,"e",14607870,558
1640,"j",14609138,831
1640,"x",14610950,2656
1641,"e",14618423,430
1641,"j",14619507,1451
1641,"x",14621963,2524
1642,"e",14626050,624
1642,"j",14627470,1903
1642,"x",14630392,3715
1643,"e",14635644,522
1643,"j",14636863,679
1643,"x",14638534,3141
1644,"e",14643222,313
1644,"j",14644397,555
1644,"x",14645968,2031
1645,"e",14649563,431
1645,"j",14650671,387
1645,"x",14652026,3249
1646,"e",14656841,303
1646,"j",14657805,566
1646,"x",14659357,3635
1647,"e",14664529,338
1647,"j",14665566,465
1647,"x",14666993,3335
1648,"e",14671951,275
1648,"j",14672947,270
1648,"x",14674201,3153
1649,"e",14678960,307
1649,"j",14679958,576
1649,"x",14681497,3538
1650,"e",14686590,377
1650,"j",14687682,284
1650,"x",14688970,3919
1651,"e",14694380,557
1651,"j",14695632,509
1651,"x",14697117,4389
1652,"e",14703093,287
1652,"j",14704115,2210
1652,"x",14707281,3584
1653,"e",14712452,646
1653,"j",14713794,1717
1653,"x",14716468,2255
1654,"e",14720240,853
1654,"j",14721789,642
1654,"x",14723392,3134
1655,"e",14728059,507
1655,"j",14729238,1206
1655,"x",14731469,2605
1656,"e",14735599,594
1656,"j",14736958,536
1656,"x",14738569,3383
1657,"e",14743554,567
1657,"j",14744790,1081
1657,"x",14746896,2871
1658,"e",14751318,529
1658,"j",14752687,2185
1658,"x",14755853,3931
1659,"e",14761289,578
1659,"j",14762545,435
1659,"x",14764014,4053
1660,"e",14769579,913
1660,"j",14771199,831
1660,"x",14773024,3746
1661,"e",14778323,504
1661,"j",14779529,396
1661,"x",14780927,3728
1662,"e",14786215,469
1662,"j",14787343,545
1662,"x",14788850,3319
1663,"e",14793789,837
1663,"j",14795349,847
1663,"x",14797177,3668
1664,"e",14802333,347
1664,"j",14803394,717
1664,"x",14805081,5380
1665,"e",14811985,474
1665,"j",14813167,453
1665,"x",14814579,2607
1666,"e",14818775,416
1666,"j",14819890,411
1666,"x",14821308,5769
1667,"e",14828619,503
1667,"j",14829887,569
1667,"x",14831439,2802
1668,"e",14835753,437
1668,"j",14836936,470
1668,"x",14838373,3593
1669,"e",14843511,514
1669,"j",14844749,447
1669,"x",14846147,3993
1670,"e",14851692,606
1670,"j",14852964,817
1670,"x",14854816,3688
1671,"e",14860124,332
1671,"j",14861169,1020
1671,"x",14863147,3438
1672,"e",14868186,638
1672,"j",14869557,1716
1672,"x",14872262,5346
1673,"e",14879117,383
1673,"j",14880187,564
1673,"x",14881734,3196
1674,"e",14886699,403
1674,"j",14887920,577
1674,"x",14889456,3314
1675,"e",14894307,777
1675,"j",14895828,3292
1675,"x",14900108,3812
1676,"e",14905435,730
1676,"j",14906824,426
1676,"x",14908221,3309
1677,"e",14913063,373
1677,"j",14914260,385
1677,"x",14915636,3149
1678,"e",14920338,478
1678,"j",14921529,679
1678,"x",14923220,3702
1679,"e",14931943,474
1679,"j",14933101,1022
1679,"x",14935094,3328
1680,"e",14939978,566
1680,"j",14941228,945
1680,"x",14943145,3163
1681,"e",14947910,692
1681,"j",14949286,906
1681,"x",14951199,3511
1682,"e",14956240,425
1682,"j",14957409,602
1682,"x",14959004,3450
1683,"e",14964011,675
1683,"j",14965377,620
1683,"x",14966974,3567
1684,"e",14972080,452
1684,"j",14973228,2483
1684,"x",14976716,2578
1685,"e",14980832,483
1685,"j",14981957,800
1685,"x",14983745,2778
1686,"e",14988038,628
1686,"j",14989399,774
1686,"x",14991179,4363
1687,"e",14997046,664
1687,"j",14998369,723
1687,"x",15000051,3379
1688,"e",15004931,435
1688,"j",15006135,2161
1688,"x",15009256,3545
1689,"e",15014269,491
1689,"j",15015455,697
1689,"x",15017121,3250
1690,"e",15021932,622
1690,"j",15023319,714
1690,"x",15025009,3061
1691,"e",15029660,532
1691,"j",15030909,390
1691,"x",15032268,4178
1692,"e",15037938,386
1692,"j",15038995,580
1692,"x",15040595,3753
1693,"e",15045907,280
1693,"j",15046910,1803
1693,"x",15049681,4238
1694,"e",15055600,240
1694,"j",15056586,510
1694,"x",15058077,3542
1695,"e",15063117,509
1695,"j",15064406,2052
1695,"x",15067325,3878
1696,"e",15072693,161
1696,"j",15073685,916
1696,"x",15075552,3060
1697,"e",15080100,381
1697,"j",15081213,1992
1697,"x",15084161,3435
1698,"e",15089108,546
1698,"j",15090387,969
1698,"x",15092324,3480
1699,"e",15097337,793
1699,"j",15098796,477
1699,"x",15100321,3591
1700,"e",15105486,485
1700,"j",15106786,2615
1700,"x",15110362,2987
1701,"e",15124099,885
1701,"j",15125631,698
1701,"x",15127290,3157
1702,"e",15131950,766
1702,"j",15133387,441
1702,"x",15134789,3657
1703,"e",15139956,754
1703,"j",15141334,706
1703,"x",15142993,2626
1704,"e",15147166,887
1704,"j",15148679,2944
1704,"x",15152632,4133
1705,"e",15158240,830
1705,"j",15159734,1812
1705,"x",15162557,4379
1706,"e",15168459,480
1706,"j",15169680,1761
1706,"x",15172425,3711
1707,"e",15177571,591
1707,"j",15178857,821
1707,"x",15180686,4689
1708,"e",15186881,868
1708,"j",15188416,460
1708,"x",15189913,3011
1709,"e",15194477,609
1709,"j",15195768,692
1709,"x",15197428,3824
1710,"e",15202762,863
1710,"j",15204261,382
1710,"x",15205609,4339
1711,"e",15211527,271
1711,"j",15212544,2029
1711,"x",15215535,4290
1712,"e",15221336,708
1712,"j",15222752,785
1712,"x",15224550,4961
1713,"e",15230983,404
1713,"j",15232212,691
1713,"x",15233877,4172
1714,"e",15239546,539
1714,"j",15240706,443
1714,"x",15242105,4055
1715,"e",15247642,671
1715,"j",15249020,987
1715,"x",15250973,3482
1716,"e",15255969,692
1716,"j",15257290,4232
1716,"x",15262534,3539
1717,"e",15267532,797
1717,"j",15268952,826
1717,"x",15270767,4238
1718,"e",15276489,652
1718,"j",15277768,1234
1718,"x",15279966,3235
1719,"e",15284806,557
1719,"j",15286061,534
1719,"x",15287596,3708
1720,"e",15292803,842
1720,"j",15294305,1995
1720,"x",15297261,3197
1721,"e",15302043,496
1721,"j",15303245,3557
1721,"x",15307859,4034
1722,"e",15313414,365
1722,"j",15314631,350
1722,"x",15316028,4237
1723,"e",15321724,311
1723,"j",15322846,710
1723,"x",15324589,3761
1724,"e",15329855,554
1724,"j",15331067,521
1724,"x",15332607,3799
1725,"e",15337930,696
1725,"j",15339272,558
1725,"x",15340818,3322
1726,"e",15345625,597
1726,"j",15346425,1097
1726,"x",15348371,3058
1727,"e",15353004,552
1727,"j",15354258,382
1727,"x",15355660,3805
1728,"e",15360978,763
1728,"j",15362376,1241
1728,"x",15364645,2096
1729,"e",15368366,505
1729,"j",15369565,929
1729,"x",15371473,2396
1730,"e",15375392,811
1730,"j",15376914,530
1730,"x",15378518,4191
1731,"e",15384211,726
1731,"j",15385625,406
1731,"x",15386991,3696
1732,"e",15392196,768
1732,"j",15393612,711
1732,"x",15395306,2804
1733,"e",15399573,621
1733,"j",15400805,1401
1733,"x",15403205,4172
1734,"e",15408934,354
1734,"j",15410011,2888
1734,"x",15413914,4462
1735,"e",15419857,490
1735,"j",15421101,1580
1735,"x",15423698,4442
1736,"e",15429588,493
1736,"j",15430767,295
1736,"x",15432046,3470
1737,"e",15437182,415
1737,"j",15438260,2021
1737,"x",15441268,4563
1738,"e",15447312,809
1738,"j",15448767,1935
1738,"x",15451699,3400
1739,"e",15456569,550
1739,"j",15457909,813
1739,"x",15459734,4226
1740,"e",15465425,849
1740,"j",15466919,1901
1740,"x",15469804,4062
1741,"e",15478597,645
1741,"j",15479962,1834
1741,"x",15482764,3568
1742,"e",15487889,239
1742,"j",15488829,1755
1742,"x",15491590,3965
1743,"e",15497070,789
1743,"j",15498521,683
1743,"x",15500249,4432
1744,"e",15506142,858
1744,"j",15507623,578
1744,"x",15509143,3678
1745,"e",15514370,715
1745,"j",15515750,598
1745,"x",15517348,3812
1746,"e",15522702,793
1746,"j",15524154,549
1746,"x",15525683,5002
1747,"e",15532177,553
1747,"j",15533436,1552
1747,"x",15535936,2965
1748,"e",15540442,564
1748,"j",15541626,717
1748,"x",15543496,4020
1749,"e",15549010,596
1749,"j",15550277,1918
1749,"x",15553153,4585
1750,"e",15559197,1038
1750,"j",15560899,3779
1750,"x",15565663,3959
1751,"e",15571141,942
1751,"j",15572717,328
1751,"x",15573993,4082
1752,"e",15579594,493
1752,"j",15580738,949
1752,"x",15582722,4328
1753,"e",15588591,710
1753,"j",15589972,286
1753,"x",15591236,2988
1754,"e",15595873,617
1754,"j",15597217,186
1754,"x",15598395,4563
1755,"e",15604508,612
1755,"j",15605793,675
1755,"x",15607429,4238
1756,"e",15613143,764
1756,"j",15614575,1810
1756,"x",15617402,3673
1757,"e",15622531,858
1757,"j",15624008,2128
1757,"x",15627155,3634
1758,"e",15632343,750
1758,"j",15633741,995
1758,"x",15635733,3594
1759,"e",15640843,932
1759,"j",15642445,603
1759,"x",15644039,2901
1760,"e",15648423,637
1760,"j",15649688,1998
1760,"x",15652660,2923
1761,"e",15657114,992
1761,"j",15658754,707
1761,"x",15660410,4280
1762,"e",15666230,850
1762,"j",15667757,727
1762,"x",15669467,4813
1763,"e",15675799,788
1763,"j",15677284,1666
1763,"x",15679944,4455
1764,"e",15685838,718
1764,"j",15687287,552
1764,"x",15688797,3851
1765,"e",15694124,598
1765,"j",15695366,666
1765,"x",15697035,2905
1766,"e",15701428,778
1766,"j",15702877,3212
1766,"x",15707075,3926
1767,"e",15712525,744
1767,"j",15714015,745
1767,"x",15715743,5632
1768,"e",15722969,822
1768,"j",15724450,561
1768,"x",15726006,4215
1769,"e",15731746,740
1769,"j",15733142,688
1769,"x",15734794,4287
1770,"e",15740559,883
1770,"j",15742120,479
1770,"x",15743534,4404
1771,"e",15749472,953
1771,"j",15751108,568
1771,"x",15752658,3774
1772,"e",15757990,577
1772,"j",15759184,729
1772,"x",15760956,2976
1773,"e",15765543,710
1773,"j",15766880,784
1773,"x",15768659,3359
1774,"e",15773582,860
1774,"j",15775120,510
1774,"x",15776539,3079
1775,"e",15781175,679
1775,"j",15782481,982
1775,"x",15784477,3545
1776,"e",15789569,839
1776,"j",15791058,596
1776,"x",15792660,4222
1777,"e",15798364,874
1777,"j",15799955,570
1777,"x",15801501,3270
1778,"e",15806314,622
1778,"j",15807564,563
1778,"x",15809128,3044
1779,"e",15817130,759
1779,"j",15818520,2133
1779,"x",15821616,4173
1780,"e",15827267,717
1780,"j",15828767,2146
1780,"x",15831876,4105
1781,"e",15837470,562
1781,"j",15838715,698
1781,"x",15840456,3372
1782,"e",15845448,964
1782,"j",15847091,5034
1782,"x",15853125,5242
1783,"e",15859839,504
1783,"j",15861170,1532
1783,"x",15863665,3417
1784,"e",15868589,719
1784,"j",15869953,601
1784,"x",15871546,4047
1785,"e",15877111,715
1785,"j",15878466,1845
1785,"x",15881402,3604
1786,"e",15886500,843
1786,"j",15888014,2070
1786,"x",15891095,4347
1787,"e",15897004,598
1787,"j",15898309,534
1787,"x",15899804,3569
1788,"e",15904842,349
1788,"j",15905948,575
1788,"x",15907481,3477
1789,"e",15912500,414
1789,"j",15913725,1874
1789,"x",15916554,4678
1790,"e",15922704,746
1790,"j",15924183,2347
1790,"x",15927535,3700
1791,"e",15932752,492
1791,"j",15933922,684
1791,"x",15935543,3541
1792,"e",15940548,680
1792,"j",15941985,724
1792,"x",15943718,3988
1793,"e",15949235,932
1793,"j",15950789,1665
1793,"x",15953422,4584
1794,"e",15959457,740
1794,"j",15960877,686
1794,"x",15962551,3829
1795,"e",15967881,689
1795,"j",15969235,705
1795,"x",15970938,4196
1796,"e",15976632,733
1796,"j",15978037,942
1796,"x",15979950,2766
1797,"e",15984221,972
1797,"j",15985821,898
1797,"x",15987703,4209
1798,"e",15993384,657
1798,"j",15994703,1376
1798,"x",15997043,4164
1799,"e",16002710,724
1799,"j",16004150,1417
1799,"x",16006483,4306
1800,"e",16012250,918
1800,"j",16013785,1223
1800,"x",16016020,2937
1801,"e",16029334,707
1801,"j",16030791,2257
1801,"x",16034064,3129
1802,"e",16038726,581
1802,"j",16039981,1081
1802,"x",16042083,3803
1803,"e",16047418,511
1803,"j",16048564,796
1803,"x",16050351,2864
1804,"e",16054752,451
1804,"j",16055935,836
1804,"x",16057747,2664
1805,"e",16062053,294
1805,"j",16063062,1084
1805,"x",16065112,2541
1806,"e",16069239,378
1806,"j",16070391,813
1806,"x",16072156,1941
1807,"e",16075622,371
1807,"j",16076674,1051
1807,"x",16078706,3134
1808,"e",16083362,411
1808,"j",16084482,867
1808,"x",16086360,2568
1809,"e",16090445,326
1809,"j",16091520,394
1809,"x",16092865,3106
1810,"e",16097538,521
1810,"j",16098728,940
1810,"x",16100665,2467
1811,"e",16104661,630
1811,"j",16105963,2040
1811,"x",16108995,4064
1812,"e",16114618,342
1812,"j",16115673,2792
1812,"x",16119427,2892
1813,"e",16123863,381
1813,"j",16124930,401
1813,"x",16126318,2567
1814,"e",16130528,334
1814,"j",16131599,903
1814,"x",16133464,2832
1815,"e",16137833,560
1815,"j",16139028,1259
1815,"x",16141280,1716
1816,"e",16144522,436
1816,"j",16145743,2130
1816,"x",16148830,3228
1817,"e",16153650,518
1817,"j",16154813,574
1817,"x",16156337,3343
1818,"e",16161347,306
1818,"j",16162384,724
1818,"x",16164053,3102
1819,"e",16168654,316
1819,"j",16169738,803
1819,"x",16171501,2615
1820,"e",16175617,678
1820,"j",16177002,2565
1820,"x",16180586,2877
1821,"e",16184994,538
1821,"j",16186250,895
1821,"x",16188094,3536
1822,"e",16193149,540
1822,"j",16194386,803
1822,"x",16196161,3781
1823,"e",16201431,493
1823,"j",16202619,2150
1823,"x",16205789,3566
1824,"e",16210829,520
1824,"j",16212080,2282
1824,"x",16215357,3746
1825,"e",16220628,621
1825,"j",16221964,705
1825,"x",16223623,4295
1826,"e",16229456,497
1826,"j",16230676,1685
1826,"x",16233320,3677
1827,"e",16238480,600
1827,"j",16239774,978
1827,"x",16241749,2861
1828,"e",16246093,447
1828,"j",16247255,562
1828,"x",16248782,2955
1829,"e",16253385,249
1829,"j",16254364,971
1829,"x",16256300,3376
1830,"e",16261371,440
1830,"j",16262517,791
1830,"x",16264274,3427
1831,"e",16269267,458
1831,"j",16270412,677
1831,"x",16272041,2041
1832,"e",16275748,388
1832,"j",16276808,690
1832,"x",16278465,2403
1833,"e",16282435,630
1833,"j",16283746,703
1833,"x",16285431,2959
1834,"e",16289910,458
1834,"j",16291105,791
1834,"x",16292904,2822
1835,"e",16297242,692
1835,"j",16298608,840
1835,"x",16300453,3638
1836,"e",16305758,584
1836,"j",16307037,766
1836,"x",16308771,3976
1837,"e",16314248,556
1837,"j",16315447,2077
1837,"x",16318486,3470
1838,"e",16323460,553
1838,"j",16324700,870
1838,"x",16326541,2889
1839,"e",16330956,545
1839,"j",16332182,414
1839,"x",16333661,2947
1840,"e",16338148,508
1840,"j",16339335,531
1840,"x",16340845,2743
1841,"e",16348343,406
1841,"j",16349497,1697
1841,"x",16352120,4418
1842,"e",16358051,449
1842,"j",16359207,465
1842,"x",16360678,3689
1843,"e",16365884,698
1843,"j",16367226,2562
1843,"x",16370785,3341
1844,"e",16375638,507
1844,"j",16376799,624
1844,"x",16378412,3934
1845,"e",16383844,538
1845,"j",16385091,2016
1845,"x",16388120,4024
1846,"e",16393733,594
1846,"j",16395043,1624
1846,"x",16397630,3265
1847,"e",16402470,213
1847,"j",16403427,694
1847,"x",16405108,3847
1848,"e",16410540,636
1848,"j",16411929,999
1848,"x",16413923,2698
1849,"e",16418195,499
1849,"j",16419346,2307
1849,"x",16422609,2712
1850,"e",16426840,673
1850,"j",16428189,238
1850,"x",16429434,4431
1851,"e",16435430,586
1851,"j",16436663,3013
1851,"x",16440640,3338
1852,"e",16445527,642
1852,"j",16446027,1200
1852,"x",16448156,2401
1853,"e",16452087,676
1853,"j",16453479,632
1853,"x",16455078,2798
1854,"e",16459400,793
1854,"j",16460910,682
1854,"x",16462564,3999
1855,"e",16468113,413
1855,"j",16469263,2553
1855,"x",16472832,2096
1856,"e",16476452,480
1856,"j",16477599,273
1856,"x",16478870,1906
1857,"e",16482311,439
1857,"j",16483500,1996
1857,"x",16486467,3522
1858,"e",16491500,479
1858,"j",16492624,565
1858,"x",16494218,2930
1859,"e",16498660,629
1859,"j",16499989,555
1859,"x",16501515,2716
1860,"e",16505742,615
1860,"j",16507008,463
1860,"x",16508475,3425
1861,"e",16513404,486
1861,"j",16514635,1849
1861,"x",16517453,2772
1862,"e",16521769,523
1862,"j",16522986,583
1862,"x",16524543,3612
1863,"e",16529702,452
1863,"j",16530977,975
1863,"x",16532944,2794
1864,"e",16537226,447
1864,"j",16538373,558
1864,"x",16539887,3222
1865,"e",16544661,419
1865,"j",16545789,1041
1865,"x",16547809,3040
1866,"e",16552386,291
1866,"j",16553431,519
1866,"x",16554926,2816
1867,"e",16559256,579
1867,"j",16560567,2416
1867,"x",16563963,2549
1868,"e",16568133,697
1868,"j",16569501,682
1868,"x",16571222,3340
1869,"e",16576058,410
1869,"j",16577194,468
1869,"x",16578680,3104
1870,"e",16583438,361
1870,"j",16584499,1036
1870,"x",16586494,3054
1871,"e",16591045,413
1871,"j",16592169,586
1871,"x",16593716,2413
1872,"e",16597632,472
1872,"j",16598813,392
1872,"x",16600157,3071
1873,"e",16604828,417
1873,"j",16606014,580
1873,"x",16607511,1922
1874,"e",16610980,432
1874,"j",16612111,1743
1874,"x",16614814,2177
1875,"e",16618582,372
1875,"j",16619710,237
1875,"x",16620901,2655
1876,"e",16625070,528
1876,"j",16626284,2141
1876,"x",16629404,2999
1877,"e",16634008,299
1877,"j",16635021,604
1877,"x",16636686,3205
1878,"e",16641410,584
1878,"j",16642666,398
1878,"x",16644088,2576
1879,"e",16651671,410
1879,"j",16652832,921
1879,"x",16654722,3277
1880,"e",16659500,489
1880,"j",16660679,618
1880,"x",16662282,3215
1881,"e",16667006,399
1881,"j",16668101,1883
1881,"x",16670959,3457
1882,"e",16675941,789
1882,"j",16677386,857
1882,"x",16679199,3014
1883,"e",16683693,337
1883,"j",16684824,694
1883,"x",16686481,3650
1884,"e",16691692,559
1884,"j",16692891,591
1884,"x",16694497,3307
1885,"e",16699436,518
1885,"j",16700663,677
1885,"x",16702357,2228
1886,"e",16706075,490
1886,"j",16707272,691
1886,"x",16708914,3048
1887,"e",16713499,566
1887,"j",16714807,973
1887,"x",16716765,3814
1888,"e",16722077,764
1888,"j",16723502,967
1888,"x",16725490,2360
1889,"e",16729490,296
1889,"j",16730484,697
1889,"x",16732137,2757
1890,"e",16736506,249
1890,"j",16737503,828
1890,"x",16739320,2541
1891,"e",16743385,670
1891,"j",16744729,2265
1891,"x",16748021,3678
1892,"e",16753220,511
1892,"j",16754402,2199
1892,"x",16757563,2454
1893,"e",16761570,366
1893,"j",16762635,584
1893,"x",16764213,3006
1894,"e",16768717,727
1894,"j",16770116,712
1894,"x",16771788,2821
1895,"e",16776212,504
1895,"j",16777376,921
1895,"x",16779271,3936
1896,"e",16784784,370
1896,"j",16785838,812
1896,"x",16787596,3345
1897,"e",16792465,473
1897,"j",16793614,821
1897,"x",16795393,3228
1898,"e",16800154,407
1898,"j",16801250,2074
1898,"x",16804280,3723
1899,"e",16809525,421
1899,"j",16810617,854
1899,"x",16812427,3036
1900,"e",16817018,512
1900,"j",16818201,714
1900,"x",16819924,3890
